3D
23 3
60 60 60
20 20 20

0.125
0 1003.12 16.627544996123284
1 2167.47 16.701747490474943
2 1140.21 17.34935654935427
3 2190.82 17.9616672719325
4 2092.32 18.65094012514338
5 3162.81 19.356153129885254
6 2877.21 20.124509151996854
7 3893.73 20.846601057689373
8 3965.71 21.59549715906514
9 4886.27 22.3335283533417
10 5058.74 23.105648340535673
11 6049.02 23.87579637770549
12 6369.7 24.662600150848974
13 7409.21 25.45578872218687
14 7849.16 26.259816940503004
15 8954.32 27.098941667068747
16 9546.29 27.914009688917407
17 10742.93 28.808844692946586
18 11459.72 29.641699037564287
19 12745.81 30.580838285758
20 13629.54 31.457809077587914
21 14651.5 32.16072124667522

0.25
0 1999.32 16.839620273544774
1 1352.83 17.277680964953337
2 2063.62 18.040092488394333
3 2490.37 18.713110632380744
4 2995.84 19.44967913447442
5 3265.14 20.172720321661615
6 3867.73 20.89636200088307
7 4298.04 21.62555264491732
8 4843.12 22.397594374569366
9 5432.14 23.098136369416817
10 6058.51 23.86524962586732
11 6709.73 24.613050452865245
12 7450.16 25.368576542908333
13 8221.08 26.15861438613641
14 9014.58 26.949415237510607
15 9910.71 27.74212951235233
16 10832.87 28.556929911258646
17 11818.81 29.40125435057215
18 12839.96 30.229390807189763
19 13958.03 31.111611339950564
20 15126.92 31.96030571757165
21 16238.25 32.337796700239586

0.375
0 3004.08 16.94852141181193
1 819.88 17.587295056249133
2 1766.91 18.29039899408272
3 1753.75 19.03682996879154
4 3104.79 19.718153104465756
5 2712.74 20.44543803627427
6 4100.51 21.17975658636949
7 4030.92 21.929385843348573
8 5225.9 22.64035358706873
9 5306.24 23.404801276276938
10 6437.69 24.134919188790192
11 6723.77 24.90682885496326
12 7829.99 25.6974726331308
13 8309.37 26.44627055145932
14 9439.19 27.222133152572113
15 10027.54 28.00203455030131
16 11275.14 28.805663560667494
17 12024.72 29.604026075634476
18 13298.99 30.458324936397442
19 14255.8 31.302137906437082
20 15604.86 32.17607918911923
21 15883.0 32.03123475609393

0.5
0 3993.69 17.03105703230034
1 526.37 17.691125974859915
2 1328.63 18.41862583877591
3 1276.11 19.26061660503098
4 2561.08 19.91517792409819
5 2254.0 20.639180138906557
6 3736.5 21.346690787112284
7 3561.88 22.09642759419537
8 5010.61 22.840845083112203
9 4918.52 23.628238257764465
10 6274.97 24.3204629992668
11 6423.42 25.105061023907027
12 7705.05 25.828242824265317
13 7990.97 26.608751205476167
14 9289.48 27.403289981559716
15 9838.21 28.161974520951976
16 11092.64 29.01402946713829
17 11797.28 29.812539236185327
18 13194.98 30.635800210579347
19 14074.03 31.443287108237392
20 15509.41 32.356853130295704

0.625
0 4997.1 17.08080308726591
1 288.89 17.855057562468154
2 792.06 18.54482705992269
3 692.83 19.43923673483768
4 1483.32 20.05120774221323
5 1429.59 20.90885117867708
6 2538.15 21.55509821151671
7 2538.33 22.30852804913259
8 3918.79 23.007006226799852
9 3965.76 23.753370605919613
10 5383.46 24.51696497866971
11 5529.2 25.244949564189625
12 6952.7 26.041831198225026
13 7197.69 26.79082372441033
14 8599.39 27.66181170197425
15 9032.65 28.394912344980757
16 10411.5 29.336899646291997
17 11029.61 30.098034426901886
18 12494.62 31.0700153873234
19 13255.76 31.854872158532952
20 14809.38 32.85694894360593

0.75
0 6001.23 17.181144710326656
1 175.84 17.922117766245815
2 668.06 18.667015078528674
3 413.6 19.621473119998992
4 1077.65 20.30723825304075
5 768.39 21.249605141631477
6 1432.51 21.980068180829175
7 1461.3 22.7944758024786
8 2565.14 23.477497834847718
9 2633.58 24.20023729730992
10 3817.92 24.792414226044613
11 4037.15 25.46442016918081
12 5497.68 26.360010741284054
13 5696.33 27.055273855319097
14 7381.25 27.97387097514078
15 7667.94 28.682481527111953
16 9328.49 29.677128002804288
17 9774.54 30.403679372110886
18 11480.86 31.41877460492161
19 11991.59 32.14095523580729
20 13769.45 33.202197687008976

0.875
0 6999.71 17.25918819492945
1 163.96 17.957598344230135
2 971.24 18.749507299570354
3 460.79 19.702156424996723
4 1960.9 20.574777737550345
5 620.86 21.607755643153236
6 1403.75 22.666997703243727
7 1169.33 23.770555084749695
8 2543.12 24.787865294261007
9 2054.9 25.829770730770562
10 2829.58 25.497336136779627
11 3270.21 25.935410378544578
12 4416.95 26.89649838278177
13 4619.05 27.44723159065616
14 6399.52 28.51363946513719
15 6494.16 29.114685425857246
16 8415.97 30.241765882238482
17 8566.4 30.90083299394254
18 10473.17 31.92817388649684
19 10750.35 32.52093775230314
20 12870.09 33.68214415225301

1.0
0 8000.0 17.320508075688796
1 216.0 17.972200755611475
2 1736.0 18.761663039293747
3 720.0 19.672315572905976
4 5216.0 20.688160865577178
5 576.0 21.794494717703387
6 3488.0 22.978250586152157
7 1440.0 24.228082879171374
8 7160.0 25.53429066960738
9 384.0 26.888659319497496
10 128.0 25.53429066960738
11 96.0 20.199009876724173
12 96.0 20.199009876724173
13 96.0 20.199009876724173
14 96.0 20.199009876724173
15 96.0 20.199009876724173
16 96.0 20.199009876724173
17 96.0 20.199009876724173
18 96.0 20.199009876724173
19 96.0 20.199009876724173
20 96.0 20.199009876724173
21 96.0 20.199009876724173
22 96.0 20.199009876724173
23 96.0 20.199009876724173
24 96.0 20.199009876724173
25 96.0 20.199009876724173
26 96.0 20.199009876724173
27 96.0 20.199009876724173
28 96.0 20.199009876724173
29 96.0 20.199009876724173
30 96.0 20.199009876724173
31 96.0 20.199009876724173
32 96.0 20.199009876724173
33 96.0 20.199009876724173
34 96.0 20.199009876724173
35 96.0 20.199009876724173
36 96.0 20.199009876724173
37 96.0 20.199009876724173
38 96.0 20.199009876724173
39 96.0 20.199009876724173
40 96.0 20.199009876724173
41 96.0 20.199009876724173
42 96.0 20.199009876724173
43 96.0 20.199009876724173
44 96.0 20.199009876724173
45 96.0 20.199009876724173
46 96.0 20.199009876724173
47 96.0 20.199009876724173
48 96.0 20.199009876724173
49 96.0 20.199009876724173
50 96.0 20.199009876724173
51 96.0 20.199009876724173
52 96.0 20.199009876724173
53 96.0 20.199009876724173
54 96.0 20.199009876724173
55 96.0 20.199009876724173
56 96.0 20.199009876724173
57 96.0 20.199009876724173
58 96.0 20.199009876724173
59 96.0 20.199009876724173
60 96.0 20.199009876724173
61 96.0 20.199009876724173
62 96.0 20.199009876724173
63 96.0 20.199009876724173
64 96.0 20.199009876724173
65 96.0 20.199009876724173
66 96.0 20.199009876724173
67 96.0 20.199009876724173
68 96.0 20.199009876724173
69 96.0 20.199009876724173
70 96.0 20.199009876724173
71 96.0 20.199009876724173
72 96.0 20.199009876724173
73 96.0 20.199009876724173
74 96.0 20.199009876724173
75 96.0 20.199009876724173
76 96.0 20.199009876724173
77 96.0 20.199009876724173
78 96.0 20.199009876724173
79 96.0 20.199009876724173
80 96.0 20.199009876724173
81 96.0 20.199009876724173
82 96.0 20.199009876724173
83 96.0 20.199009876724173
84 96.0 20.199009876724173
85 96.0 20.199009876724173
86 96.0 20.199009876724173
87 96.0 20.199009876724173
88 96.0 20.199009876724173
89 96.0 20.199009876724173
90 96.0 20.199009876724173
91 96.0 20.199009876724173
92 96.0 20.199009876724173
93 96.0 20.199009876724173
94 96.0 20.199009876724173
95 96.0 20.199009876724173
96 96.0 20.199009876724173
97 96.0 20.199009876724173
98 96.0 20.199009876724173
99 96.0 20.199009876724173

